artist_name,genres,followers,artist_popularity,artist_url
Rauw Alejandro,"puerto rican pop, reggaeton, trap latino, urbano latino",22919287,79,https://open.spotify.com/artist/1mcTU81TzQhprhouKaTkpq
A,,13,0,https://open.spotify.com/artist/7F6Oetvjdo49TE0XcyNwtx
A,,13,0,https://open.spotify.com/artist/7F6Oetvjdo49TE0XcyNwtx
A,,13,0,https://open.spotify.com/artist/7F6Oetvjdo49TE0XcyNwtx
A,,13,0,https://open.spotify.com/artist/7F6Oetvjdo49TE0XcyNwtx
A,,13,0,https://open.spotify.com/artist/7F6Oetvjdo49TE0XcyNwtx
A,,13,0,https://open.spotify.com/artist/7F6Oetvjdo49TE0XcyNwtx
AFROJACK,"big room, dance pop, dutch house, edm, electro house, pop dance, progressive electro house",3922609,86,https://open.spotify.com/artist/4D75GcNG95ebPtNvoNVXhz
AFROJACK,"big room, dance pop, dutch house, edm, electro house, pop dance, progressive electro house",3922609,29,https://open.spotify.com/artist/4D75GcNG95ebPtNvoNVXhz
AFROJACK,"big room, dance pop, dutch house, edm, electro house, pop dance, progressive electro house",3922609,69,https://open.spotify.com/artist/4D75GcNG95ebPtNvoNVXhz
AFROJACK,"big room, dance pop, dutch house, edm, electro house, pop dance, progressive electro house",3922609,66,https://open.spotify.com/artist/4D75GcNG95ebPtNvoNVXhz
AFROJACK,"big room, dance pop, dutch house, edm, electro house, pop dance, progressive electro house",3922609,64,https://open.spotify.com/artist/4D75GcNG95ebPtNvoNVXhz
AFROJACK,"big room, dance pop, dutch house, edm, electro house, pop dance, progressive electro house",3922609,63,https://open.spotify.com/artist/4D75GcNG95ebPtNvoNVXhz
AFROJACK,"big room, dance pop, dutch house, edm, electro house, pop dance, progressive electro house",3922609,49,https://open.spotify.com/artist/4D75GcNG95ebPtNvoNVXhz
AFROJACK,"big room, dance pop, dutch house, edm, electro house, pop dance, progressive electro house",3922609,59,https://open.spotify.com/artist/4D75GcNG95ebPtNvoNVXhz
AFROJACK,"big room, dance pop, dutch house, edm, electro house, pop dance, progressive electro house",3922609,45,https://open.spotify.com/artist/4D75GcNG95ebPtNvoNVXhz
AFROJACK,"big room, dance pop, dutch house, edm, electro house, pop dance, progressive electro house",3922609,56,https://open.spotify.com/artist/4D75GcNG95ebPtNvoNVXhz
A,,138,0,https://open.spotify.com/artist/0JM6Dyo1DMdx2RYbH1Hpmn
Ashanti,"dance pop, hip pop, r&b, urban contemporary",3145769,73,https://open.spotify.com/artist/5rkVyNGXEgeUqKkB5ccK83
Ashanti,"dance pop, hip pop, r&b, urban contemporary",3145769,69,https://open.spotify.com/artist/5rkVyNGXEgeUqKkB5ccK83
Ashanti,"dance pop, hip pop, r&b, urban contemporary",3145769,65,https://open.spotify.com/artist/5rkVyNGXEgeUqKkB5ccK83
Ashanti,"dance pop, hip pop, r&b, urban contemporary",3145769,65,https://open.spotify.com/artist/5rkVyNGXEgeUqKkB5ccK83
Ashanti,"dance pop, hip pop, r&b, urban contemporary",3145769,58,https://open.spotify.com/artist/5rkVyNGXEgeUqKkB5ccK83
Ashanti,"dance pop, hip pop, r&b, urban contemporary",3145769,60,https://open.spotify.com/artist/5rkVyNGXEgeUqKkB5ccK83
Ashanti,"dance pop, hip pop, r&b, urban contemporary",3145769,55,https://open.spotify.com/artist/5rkVyNGXEgeUqKkB5ccK83
Ashanti,"dance pop, hip pop, r&b, urban contemporary",3145769,53,https://open.spotify.com/artist/5rkVyNGXEgeUqKkB5ccK83
Ashanti,"dance pop, hip pop, r&b, urban contemporary",3145769,52,https://open.spotify.com/artist/5rkVyNGXEgeUqKkB5ccK83
Ashanti,"dance pop, hip pop, r&b, urban contemporary",3145769,50,https://open.spotify.com/artist/5rkVyNGXEgeUqKkB5ccK83
A,,46,0,https://open.spotify.com/artist/1XjuuEr9mEVgOiMETkmTc9
A,,46,0,https://open.spotify.com/artist/1XjuuEr9mEVgOiMETkmTc9
A,,46,0,https://open.spotify.com/artist/1XjuuEr9mEVgOiMETkmTc9
A,,46,0,https://open.spotify.com/artist/1XjuuEr9mEVgOiMETkmTc9
A,,46,0,https://open.spotify.com/artist/1XjuuEr9mEVgOiMETkmTc9
Agust D,k-rap,14816559,85,https://open.spotify.com/artist/5RmQ8k4l3HZ8JoPb4mNsML
Agust D,k-rap,14816559,79,https://open.spotify.com/artist/5RmQ8k4l3HZ8JoPb4mNsML
Agust D,k-rap,14816559,74,https://open.spotify.com/artist/5RmQ8k4l3HZ8JoPb4mNsML
Agust D,k-rap,14816559,68,https://open.spotify.com/artist/5RmQ8k4l3HZ8JoPb4mNsML
Agust D,k-rap,14816559,70,https://open.spotify.com/artist/5RmQ8k4l3HZ8JoPb4mNsML
Agust D,k-rap,14816559,69,https://open.spotify.com/artist/5RmQ8k4l3HZ8JoPb4mNsML
Agust D,k-rap,14816559,69,https://open.spotify.com/artist/5RmQ8k4l3HZ8JoPb4mNsML
Agust D,k-rap,14816559,69,https://open.spotify.com/artist/5RmQ8k4l3HZ8JoPb4mNsML
Agust D,k-rap,14816559,68,https://open.spotify.com/artist/5RmQ8k4l3HZ8JoPb4mNsML
Agust D,k-rap,14816559,67,https://open.spotify.com/artist/5RmQ8k4l3HZ8JoPb4mNsML
A,,487,0,https://open.spotify.com/artist/0gLaNyHiFTc6SwZY2Cd7LG
A,,487,0,https://open.spotify.com/artist/0gLaNyHiFTc6SwZY2Cd7LG
A,,487,0,https://open.spotify.com/artist/0gLaNyHiFTc6SwZY2Cd7LG
A,,36,0,https://open.spotify.com/artist/1aO7pETQuUwZYCimr0SATi
A,,36,0,https://open.spotify.com/artist/1aO7pETQuUwZYCimr0SATi
A,,36,0,https://open.spotify.com/artist/1aO7pETQuUwZYCimr0SATi
A,,36,0,https://open.spotify.com/artist/1aO7pETQuUwZYCimr0SATi
A,,36,0,https://open.spotify.com/artist/1aO7pETQuUwZYCimr0SATi
A,,36,0,https://open.spotify.com/artist/1aO7pETQuUwZYCimr0SATi
A,,36,0,https://open.spotify.com/artist/1aO7pETQuUwZYCimr0SATi
A,,36,0,https://open.spotify.com/artist/1aO7pETQuUwZYCimr0SATi
Alabama,"contemporary country, country, country road, country rock",1435685,71,https://open.spotify.com/artist/6rJqqRce0Kvo2dJUXoHleC
Alabama,"contemporary country, country, country road, country rock",1435685,72,https://open.spotify.com/artist/6rJqqRce0Kvo2dJUXoHleC
Alabama,"contemporary country, country, country road, country rock",1435685,61,https://open.spotify.com/artist/6rJqqRce0Kvo2dJUXoHleC
Alabama,"contemporary country, country, country road, country rock",1435685,64,https://open.spotify.com/artist/6rJqqRce0Kvo2dJUXoHleC
Alabama,"contemporary country, country, country road, country rock",1435685,57,https://open.spotify.com/artist/6rJqqRce0Kvo2dJUXoHleC
Alabama,"contemporary country, country, country road, country rock",1435685,56,https://open.spotify.com/artist/6rJqqRce0Kvo2dJUXoHleC
Alabama,"contemporary country, country, country road, country rock",1435685,54,https://open.spotify.com/artist/6rJqqRce0Kvo2dJUXoHleC
Alabama,"contemporary country, country, country road, country rock",1435685,56,https://open.spotify.com/artist/6rJqqRce0Kvo2dJUXoHleC
Alabama,"contemporary country, country, country road, country rock",1435685,51,https://open.spotify.com/artist/6rJqqRce0Kvo2dJUXoHleC
Alabama,"contemporary country, country, country road, country rock",1435685,53,https://open.spotify.com/artist/6rJqqRce0Kvo2dJUXoHleC
A,,123,0,https://open.spotify.com/artist/43fMVN4E3K3WYPHAfX15E0
A,,123,0,https://open.spotify.com/artist/43fMVN4E3K3WYPHAfX15E0
A,,123,0,https://open.spotify.com/artist/43fMVN4E3K3WYPHAfX15E0
A,,123,0,https://open.spotify.com/artist/43fMVN4E3K3WYPHAfX15E0
A,,123,0,https://open.spotify.com/artist/43fMVN4E3K3WYPHAfX15E0
A,,123,0,https://open.spotify.com/artist/43fMVN4E3K3WYPHAfX15E0
Alessia Cara,"canadian contemporary r&b, canadian pop, pop",11810442,76,https://open.spotify.com/artist/2wUjUUtkb5lvLKcGKsKqsR
Alessia Cara,"canadian contemporary r&b, canadian pop, pop",11810442,74,https://open.spotify.com/artist/2wUjUUtkb5lvLKcGKsKqsR
Alessia Cara,"canadian contemporary r&b, canadian pop, pop",11810442,69,https://open.spotify.com/artist/2wUjUUtkb5lvLKcGKsKqsR
Alessia Cara,"canadian contemporary r&b, canadian pop, pop",11810442,63,https://open.spotify.com/artist/2wUjUUtkb5lvLKcGKsKqsR
Alessia Cara,"canadian contemporary r&b, canadian pop, pop",11810442,65,https://open.spotify.com/artist/2wUjUUtkb5lvLKcGKsKqsR
Alessia Cara,"canadian contemporary r&b, canadian pop, pop",11810442,61,https://open.spotify.com/artist/2wUjUUtkb5lvLKcGKsKqsR
Alessia Cara,"canadian contemporary r&b, canadian pop, pop",11810442,61,https://open.spotify.com/artist/2wUjUUtkb5lvLKcGKsKqsR
Alessia Cara,"canadian contemporary r&b, canadian pop, pop",11810442,58,https://open.spotify.com/artist/2wUjUUtkb5lvLKcGKsKqsR
Alessia Cara,"canadian contemporary r&b, canadian pop, pop",11810442,56,https://open.spotify.com/artist/2wUjUUtkb5lvLKcGKsKqsR
Alessia Cara,"canadian contemporary r&b, canadian pop, pop",11810442,55,https://open.spotify.com/artist/2wUjUUtkb5lvLKcGKsKqsR
A,,19,0,https://open.spotify.com/artist/0VeuhtyLJhzeGV4ht7EstC
America,"album rock, classic rock, folk rock, mellow gold, soft rock",1779973,77,https://open.spotify.com/artist/35U9lQaRWSQISxQAB94Meo
America,"album rock, classic rock, folk rock, mellow gold, soft rock",1779973,73,https://open.spotify.com/artist/35U9lQaRWSQISxQAB94Meo
America,"album rock, classic rock, folk rock, mellow gold, soft rock",1779973,72,https://open.spotify.com/artist/35U9lQaRWSQISxQAB94Meo
America,"album rock, classic rock, folk rock, mellow gold, soft rock",1779973,68,https://open.spotify.com/artist/35U9lQaRWSQISxQAB94Meo
America,"album rock, classic rock, folk rock, mellow gold, soft rock",1779973,64,https://open.spotify.com/artist/35U9lQaRWSQISxQAB94Meo
America,"album rock, classic rock, folk rock, mellow gold, soft rock",1779973,62,https://open.spotify.com/artist/35U9lQaRWSQISxQAB94Meo
America,"album rock, classic rock, folk rock, mellow gold, soft rock",1779973,60,https://open.spotify.com/artist/35U9lQaRWSQISxQAB94Meo
America,"album rock, classic rock, folk rock, mellow gold, soft rock",1779973,58,https://open.spotify.com/artist/35U9lQaRWSQISxQAB94Meo
America,"album rock, classic rock, folk rock, mellow gold, soft rock",1779973,56,https://open.spotify.com/artist/35U9lQaRWSQISxQAB94Meo
America,"album rock, classic rock, folk rock, mellow gold, soft rock",1779973,54,https://open.spotify.com/artist/35U9lQaRWSQISxQAB94Meo
A,,3,0,https://open.spotify.com/artist/0zFpo41RFyTVcvHP3bubRl
Andy Grammer,"neo mellow, post-teen pop, viral pop",1232633,77,https://open.spotify.com/artist/2oX42qP5ineK3hrhBECLmj
Andy Grammer,"neo mellow, post-teen pop, viral pop",1232633,72,https://open.spotify.com/artist/2oX42qP5ineK3hrhBECLmj
Andy Grammer,"neo mellow, post-teen pop, viral pop",1232633,69,https://open.spotify.com/artist/2oX42qP5ineK3hrhBECLmj
Andy Grammer,"neo mellow, post-teen pop, viral pop",1232633,66,https://open.spotify.com/artist/2oX42qP5ineK3hrhBECLmj
Andy Grammer,"neo mellow, post-teen pop, viral pop",1232633,64,https://open.spotify.com/artist/2oX42qP5ineK3hrhBECLmj
Andy Grammer,"neo mellow, post-teen pop, viral pop",1232633,59,https://open.spotify.com/artist/2oX42qP5ineK3hrhBECLmj
Andy Grammer,"neo mellow, post-teen pop, viral pop",1232633,58,https://open.spotify.com/artist/2oX42qP5ineK3hrhBECLmj
Andy Grammer,"neo mellow, post-teen pop, viral pop",1232633,57,https://open.spotify.com/artist/2oX42qP5ineK3hrhBECLmj
Andy Grammer,"neo mellow, post-teen pop, viral pop",1232633,56,https://open.spotify.com/artist/2oX42qP5ineK3hrhBECLmj
Andy Grammer,"neo mellow, post-teen pop, viral pop",1232633,55,https://open.spotify.com/artist/2oX42qP5ineK3hrhBECLmj
A,,87,4,https://open.spotify.com/artist/1dIc8SElekAIf7zZUc3e1y
The All-American Rejects,"alternative metal, modern rock, neo mellow, neon pop punk, pop punk, pop rock, post-grunge",2666769,71,https://open.spotify.com/artist/3vAaWhdBR38Q02ohXqaNHT
The All-American Rejects,"alternative metal, modern rock, neo mellow, neon pop punk, pop punk, pop rock, post-grunge",2666769,71,https://open.spotify.com/artist/3vAaWhdBR38Q02ohXqaNHT
The All-American Rejects,"alternative metal, modern rock, neo mellow, neon pop punk, pop punk, pop rock, post-grunge",2666769,69,https://open.spotify.com/artist/3vAaWhdBR38Q02ohXqaNHT
The All-American Rejects,"alternative metal, modern rock, neo mellow, neon pop punk, pop punk, pop rock, post-grunge",2666769,66,https://open.spotify.com/artist/3vAaWhdBR38Q02ohXqaNHT
The All-American Rejects,"alternative metal, modern rock, neo mellow, neon pop punk, pop punk, pop rock, post-grunge",2666769,59,https://open.spotify.com/artist/3vAaWhdBR38Q02ohXqaNHT
The All-American Rejects,"alternative metal, modern rock, neo mellow, neon pop punk, pop punk, pop rock, post-grunge",2666769,51,https://open.spotify.com/artist/3vAaWhdBR38Q02ohXqaNHT
The All-American Rejects,"alternative metal, modern rock, neo mellow, neon pop punk, pop punk, pop rock, post-grunge",2666769,50,https://open.spotify.com/artist/3vAaWhdBR38Q02ohXqaNHT
The All-American Rejects,"alternative metal, modern rock, neo mellow, neon pop punk, pop punk, pop rock, post-grunge",2666769,41,https://open.spotify.com/artist/3vAaWhdBR38Q02ohXqaNHT
The All-American Rejects,"alternative metal, modern rock, neo mellow, neon pop punk, pop punk, pop rock, post-grunge",2666769,46,https://open.spotify.com/artist/3vAaWhdBR38Q02ohXqaNHT
The All-American Rejects,"alternative metal, modern rock, neo mellow, neon pop punk, pop punk, pop rock, post-grunge",2666769,40,https://open.spotify.com/artist/3vAaWhdBR38Q02ohXqaNHT
A,,8,0,https://open.spotify.com/artist/3dkzFPQ0RzpI6jFjPXaqki
Armin van Buuren,"dutch house, dutch trance, edm, pop dance, progressive house, trance",4384944,71,https://open.spotify.com/artist/0SfsnGyD8FpIN4U4WCkBZ5
Armin van Buuren,"dutch house, dutch trance, edm, pop dance, progressive house, trance",4384944,72,https://open.spotify.com/artist/0SfsnGyD8FpIN4U4WCkBZ5
Armin van Buuren,"dutch house, dutch trance, edm, pop dance, progressive house, trance",4384944,66,https://open.spotify.com/artist/0SfsnGyD8FpIN4U4WCkBZ5
Armin van Buuren,"dutch house, dutch trance, edm, pop dance, progressive house, trance",4384944,68,https://open.spotify.com/artist/0SfsnGyD8FpIN4U4WCkBZ5
Armin van Buuren,"dutch house, dutch trance, edm, pop dance, progressive house, trance",4384944,64,https://open.spotify.com/artist/0SfsnGyD8FpIN4U4WCkBZ5
Armin van Buuren,"dutch house, dutch trance, edm, pop dance, progressive house, trance",4384944,65,https://open.spotify.com/artist/0SfsnGyD8FpIN4U4WCkBZ5
Armin van Buuren,"dutch house, dutch trance, edm, pop dance, progressive house, trance",4384944,66,https://open.spotify.com/artist/0SfsnGyD8FpIN4U4WCkBZ5
Armin van Buuren,"dutch house, dutch trance, edm, pop dance, progressive house, trance",4384944,61,https://open.spotify.com/artist/0SfsnGyD8FpIN4U4WCkBZ5
Armin van Buuren,"dutch house, dutch trance, edm, pop dance, progressive house, trance",4384944,64,https://open.spotify.com/artist/0SfsnGyD8FpIN4U4WCkBZ5
Armin van Buuren,"dutch house, dutch trance, edm, pop dance, progressive house, trance",4384944,63,https://open.spotify.com/artist/0SfsnGyD8FpIN4U4WCkBZ5
A,,27,0,https://open.spotify.com/artist/1t0QSnG1mYs88ahQmAgeuK
Alvaro Diaz,"trap boricua, urbano latino",842057,80,https://open.spotify.com/artist/5J7rXWjtn5HzUkJ4Jet8Fr
Alvaro Diaz,"trap boricua, urbano latino",842057,73,https://open.spotify.com/artist/5J7rXWjtn5HzUkJ4Jet8Fr
Alvaro Diaz,"trap boricua, urbano latino",842057,66,https://open.spotify.com/artist/5J7rXWjtn5HzUkJ4Jet8Fr
Alvaro Diaz,"trap boricua, urbano latino",842057,70,https://open.spotify.com/artist/5J7rXWjtn5HzUkJ4Jet8Fr
Alvaro Diaz,"trap boricua, urbano latino",842057,67,https://open.spotify.com/artist/5J7rXWjtn5HzUkJ4Jet8Fr
Alvaro Diaz,"trap boricua, urbano latino",842057,67,https://open.spotify.com/artist/5J7rXWjtn5HzUkJ4Jet8Fr
Alvaro Diaz,"trap boricua, urbano latino",842057,67,https://open.spotify.com/artist/5J7rXWjtn5HzUkJ4Jet8Fr
Alvaro Diaz,"trap boricua, urbano latino",842057,67,https://open.spotify.com/artist/5J7rXWjtn5HzUkJ4Jet8Fr
Alvaro Diaz,"trap boricua, urbano latino",842057,68,https://open.spotify.com/artist/5J7rXWjtn5HzUkJ4Jet8Fr
Alvaro Diaz,"trap boricua, urbano latino",842057,65,https://open.spotify.com/artist/5J7rXWjtn5HzUkJ4Jet8Fr
A,,37,0,https://open.spotify.com/artist/35qsRBNNhRMICiuATSskko
A,,37,0,https://open.spotify.com/artist/35qsRBNNhRMICiuATSskko
Ado,japanese teen pop,4857566,72,https://open.spotify.com/artist/6mEQK9m2krja6X1cfsAjfl
Ado,japanese teen pop,4857566,67,https://open.spotify.com/artist/6mEQK9m2krja6X1cfsAjfl
Ado,japanese teen pop,4857566,65,https://open.spotify.com/artist/6mEQK9m2krja6X1cfsAjfl
Ado,japanese teen pop,4857566,62,https://open.spotify.com/artist/6mEQK9m2krja6X1cfsAjfl
Ado,japanese teen pop,4857566,64,https://open.spotify.com/artist/6mEQK9m2krja6X1cfsAjfl
Ado,japanese teen pop,4857566,62,https://open.spotify.com/artist/6mEQK9m2krja6X1cfsAjfl
Ado,japanese teen pop,4857566,57,https://open.spotify.com/artist/6mEQK9m2krja6X1cfsAjfl
Ado,japanese teen pop,4857566,67,https://open.spotify.com/artist/6mEQK9m2krja6X1cfsAjfl
Ado,japanese teen pop,4857566,58,https://open.spotify.com/artist/6mEQK9m2krja6X1cfsAjfl
Ado,japanese teen pop,4857566,61,https://open.spotify.com/artist/6mEQK9m2krja6X1cfsAjfl
Aaliyah,"contemporary r&b, dance pop, hip pop, r&b, urban contemporary",4425212,69,https://open.spotify.com/artist/0urTpYCsixqZwgNTkPJOJ4
Aaliyah,"contemporary r&b, dance pop, hip pop, r&b, urban contemporary",4425212,67,https://open.spotify.com/artist/0urTpYCsixqZwgNTkPJOJ4
Aaliyah,"contemporary r&b, dance pop, hip pop, r&b, urban contemporary",4425212,68,https://open.spotify.com/artist/0urTpYCsixqZwgNTkPJOJ4
Aaliyah,"contemporary r&b, dance pop, hip pop, r&b, urban contemporary",4425212,67,https://open.spotify.com/artist/0urTpYCsixqZwgNTkPJOJ4
Aaliyah,"contemporary r&b, dance pop, hip pop, r&b, urban contemporary",4425212,63,https://open.spotify.com/artist/0urTpYCsixqZwgNTkPJOJ4
Aaliyah,"contemporary r&b, dance pop, hip pop, r&b, urban contemporary",4425212,62,https://open.spotify.com/artist/0urTpYCsixqZwgNTkPJOJ4
Aaliyah,"contemporary r&b, dance pop, hip pop, r&b, urban contemporary",4425212,61,https://open.spotify.com/artist/0urTpYCsixqZwgNTkPJOJ4
Aaliyah,"contemporary r&b, dance pop, hip pop, r&b, urban contemporary",4425212,61,https://open.spotify.com/artist/0urTpYCsixqZwgNTkPJOJ4
Aaliyah,"contemporary r&b, dance pop, hip pop, r&b, urban contemporary",4425212,59,https://open.spotify.com/artist/0urTpYCsixqZwgNTkPJOJ4
Aaliyah,"contemporary r&b, dance pop, hip pop, r&b, urban contemporary",4425212,60,https://open.spotify.com/artist/0urTpYCsixqZwgNTkPJOJ4
A,,31,1,https://open.spotify.com/artist/6h0Qo2M4iEJBo78Kbcw3nF
A,,31,0,https://open.spotify.com/artist/6h0Qo2M4iEJBo78Kbcw3nF
A,,31,0,https://open.spotify.com/artist/6h0Qo2M4iEJBo78Kbcw3nF
A,,31,0,https://open.spotify.com/artist/6h0Qo2M4iEJBo78Kbcw3nF
A,,31,0,https://open.spotify.com/artist/6h0Qo2M4iEJBo78Kbcw3nF
A,,31,0,https://open.spotify.com/artist/6h0Qo2M4iEJBo78Kbcw3nF
Novo Amor,"ambient folk, indie folk",1179457,77,https://open.spotify.com/artist/0rZp7G3gIH6WkyeXbrZnGi
Novo Amor,"ambient folk, indie folk",1179457,73,https://open.spotify.com/artist/0rZp7G3gIH6WkyeXbrZnGi
Novo Amor,"ambient folk, indie folk",1179457,67,https://open.spotify.com/artist/0rZp7G3gIH6WkyeXbrZnGi
Novo Amor,"ambient folk, indie folk",1179457,66,https://open.spotify.com/artist/0rZp7G3gIH6WkyeXbrZnGi
Novo Amor,"ambient folk, indie folk",1179457,66,https://open.spotify.com/artist/0rZp7G3gIH6WkyeXbrZnGi
Novo Amor,"ambient folk, indie folk",1179457,65,https://open.spotify.com/artist/0rZp7G3gIH6WkyeXbrZnGi
Novo Amor,"ambient folk, indie folk",1179457,65,https://open.spotify.com/artist/0rZp7G3gIH6WkyeXbrZnGi
Novo Amor,"ambient folk, indie folk",1179457,64,https://open.spotify.com/artist/0rZp7G3gIH6WkyeXbrZnGi
Novo Amor,"ambient folk, indie folk",1179457,63,https://open.spotify.com/artist/0rZp7G3gIH6WkyeXbrZnGi
Novo Amor,"ambient folk, indie folk",1179457,63,https://open.spotify.com/artist/0rZp7G3gIH6WkyeXbrZnGi
Ã,,10,0,https://open.spotify.com/artist/5FnG9lLegyiFtLtZG2XLQ4
Gracie Abrams,alt z,2232980,87,https://open.spotify.com/artist/4tuJ0bMpJh08umKkEXKUI5
Gracie Abrams,alt z,2232980,85,https://open.spotify.com/artist/4tuJ0bMpJh08umKkEXKUI5
Gracie Abrams,alt z,2232980,82,https://open.spotify.com/artist/4tuJ0bMpJh08umKkEXKUI5
Gracie Abrams,alt z,2232980,82,https://open.spotify.com/artist/4tuJ0bMpJh08umKkEXKUI5
Gracie Abrams,alt z,2232980,80,https://open.spotify.com/artist/4tuJ0bMpJh08umKkEXKUI5
Gracie Abrams,alt z,2232980,76,https://open.spotify.com/artist/4tuJ0bMpJh08umKkEXKUI5
Gracie Abrams,alt z,2232980,75,https://open.spotify.com/artist/4tuJ0bMpJh08umKkEXKUI5
Gracie Abrams,alt z,2232980,74,https://open.spotify.com/artist/4tuJ0bMpJh08umKkEXKUI5
Gracie Abrams,alt z,2232980,73,https://open.spotify.com/artist/4tuJ0bMpJh08umKkEXKUI5
Gracie Abrams,alt z,2232980,73,https://open.spotify.com/artist/4tuJ0bMpJh08umKkEXKUI5
A,,8,0,https://open.spotify.com/artist/1XUoc8FGUmAQk514iogOuZ
A,,8,0,https://open.spotify.com/artist/1XUoc8FGUmAQk514iogOuZ
Outkast,"atl hip hop, dirty south rap, hip hop, old school atlanta hip hop, rap, southern hip hop",2769972,84,https://open.spotify.com/artist/1G9G7WwrXka3Z1r7aIDjI7
Outkast,"atl hip hop, dirty south rap, hip hop, old school atlanta hip hop, rap, southern hip hop",2769972,83,https://open.spotify.com/artist/1G9G7WwrXka3Z1r7aIDjI7
Outkast,"atl hip hop, dirty south rap, hip hop, old school atlanta hip hop, rap, southern hip hop",2769972,73,https://open.spotify.com/artist/1G9G7WwrXka3Z1r7aIDjI7
Outkast,"atl hip hop, dirty south rap, hip hop, old school atlanta hip hop, rap, southern hip hop",2769972,71,https://open.spotify.com/artist/1G9G7WwrXka3Z1r7aIDjI7
Outkast,"atl hip hop, dirty south rap, hip hop, old school atlanta hip hop, rap, southern hip hop",2769972,70,https://open.spotify.com/artist/1G9G7WwrXka3Z1r7aIDjI7
Outkast,"atl hip hop, dirty south rap, hip hop, old school atlanta hip hop, rap, southern hip hop",2769972,69,https://open.spotify.com/artist/1G9G7WwrXka3Z1r7aIDjI7
Outkast,"atl hip hop, dirty south rap, hip hop, old school atlanta hip hop, rap, southern hip hop",2769972,64,https://open.spotify.com/artist/1G9G7WwrXka3Z1r7aIDjI7
Outkast,"atl hip hop, dirty south rap, hip hop, old school atlanta hip hop, rap, southern hip hop",2769972,60,https://open.spotify.com/artist/1G9G7WwrXka3Z1r7aIDjI7
Outkast,"atl hip hop, dirty south rap, hip hop, old school atlanta hip hop, rap, southern hip hop",2769972,59,https://open.spotify.com/artist/1G9G7WwrXka3Z1r7aIDjI7
Outkast,"atl hip hop, dirty south rap, hip hop, old school atlanta hip hop, rap, southern hip hop",2769972,58,https://open.spotify.com/artist/1G9G7WwrXka3Z1r7aIDjI7
